# knee angle
x,y
-0.226000,65.592142
-0.224000,65.289323
-0.222000,64.978732
-0.220000,64.654497
-0.218000,64.329023
-0.216000,63.993673
-0.214000,63.659623
-0.212000,63.318434
-0.210000,62.981579
-0.208000,62.640302
-0.206000,62.305557
-0.204000,61.953653
-0.202000,61.594378
-0.200000,61.221928
-0.198000,60.849320
-0.196000,60.468268
-0.194000,60.089816
-0.192000,59.706095
-0.190000,59.328171
-0.188000,58.947109
-0.186000,58.574063
-0.184000,58.184126
-0.182000,57.786458
-0.180000,57.376968
-0.178000,56.967305
-0.176000,56.551282
-0.174000,56.139351
-0.172000,55.723797
-0.170000,55.314760
-0.168000,54.904729
-0.166000,54.503345
-0.164000,54.088412
-0.162000,53.668746
-0.160000,53.239417
-0.158000,52.811627
-0.156000,52.379811
-0.154000,51.953645
-0.152000,51.526301
-0.150000,51.107030
-0.148000,50.688685
-0.146000,50.279257
-0.144000,49.857527
-0.142000,49.431447
-0.140000,48.996655
-0.138000,48.563770
-0.136000,48.128157
-0.134000,47.698640
-0.132000,47.269244
-0.130000,46.848202
-0.128000,46.428971
-0.126000,46.018404
-0.124000,45.604378
-0.122000,45.192049
-0.120000,44.782640
-0.118000,44.379988
-0.116000,43.978704
-0.114000,43.585519
-0.112000,43.196433
-0.110000,42.817006
-0.108000,42.442454
-0.106000,42.077629
-0.104000,41.733538
-0.102000,41.413501
-0.100000,41.106028
-0.098000,40.813612
-0.096000,40.531780
-0.094000,40.265814
-0.092000,40.008591
-0.090000,39.763525
-0.088000,39.523984
-0.086000,39.293700
-0.084000,39.090939
-0.082000,38.918880
-0.080000,38.764904
-0.078000,38.629510
-0.076000,38.505715
-0.074000,38.397019
-0.072000,38.296297
-0.070000,38.206507
-0.068000,38.120509
-0.066000,38.041604
-0.064000,37.981539
-0.062000,37.945411
-0.060000,37.920707
-0.058000,37.908953
-0.056000,37.903091
-0.054000,37.908889
-0.052000,37.919552
-0.050000,37.938763
-0.048000,37.958253
-0.046000,37.985501
-0.044000,38.008609
-0.042000,38.037941
-0.040000,38.062005
-0.038000,38.089637
-0.036000,38.112420
-0.034000,38.139935
-0.032000,38.164427
-0.030000,38.193701
-0.028000,38.219150
-0.026000,38.245494
-0.024000,38.272569
-0.022000,38.308982
-0.020000,38.345814
-0.018000,38.476413
-0.016000,38.614706
-0.014000,38.841032
-0.012000,39.071760
-0.010000,39.300538
-0.008000,39.525311
-0.006000,39.759660
-0.004000,39.948685
-0.002000,40.118588
-0.000000,40.197858
